seed,discovery_method,fitness,precision,f_score,generalization,size,cfc,simplicity,status,error
2,inductive_IM,1.0,0.11676693188433918,0.20911602689975145,0.7236982695899159,416.0,10.0,0.6164383561643836,ok,
2,heuristics_dep_0.6,0.8760425697031848,0.35943691345151196,0.5097325234446112,0.4823014836097145,595.0,39.0,0.4505928853754941,ok,
2,heuristics_dep_0.7,0.8757544762613927,0.35936196830692246,0.5096083915438228,0.4811897891367376,595.0,39.0,0.4505928853754941,ok,
2,heuristics_dep_0.8,0.8757544762613927,0.35936196830692246,0.5096083915438228,0.48063273434695253,595.0,39.0,0.4505928853754941,ok,
2,heuristics_dep_0.9,0.8759529190954629,0.35936196830692246,0.5096419841782474,0.48066082912851926,595.0,39.0,0.4505928853754941,ok,
2,inductive_IMf_noise_0.3,0.9383551118151721,0.4591876208897485,0.6166266565748293,0.7116789416241934,300.0,7.0,0.6470588235294118,ok,
2,inductive_IMf_noise_0.4,0.9007554116007671,0.22391410444119086,0.35866863719922776,0.6757460908833304,370.0,8.0,0.6377952755905513,ok,
2,inductive_IMf_noise_0.5,0.8961336821080227,0.21583621114948204,0.34788369685624065,0.664654313154156,320.0,6.0,0.6363636363636362,ok,
2,inductive_IMf_noise_0.6,0.8655699859517474,0.23627287853577372,0.37121574908071614,0.6704361202785378,248.0,2.0,0.6626506024096385,ok,
3,alpha_classic,0.7383871700215596,0.15648999118720885,0.25824818587020554,0.6745262244190573,96.0,13.0,0.7894736842105263,ok,
3,inductive_IM,0.9845984006520816,0.1516291849595317,0.26278864356733794,0.8160105161006699,344.0,9.0,0.6065573770491803,ok,
3,heuristics_dep_0.6,0.8503863862484611,0.45368592111094697,0.5916977590400011,0.5163156479149777,590.0,42.0,0.4596774193548387,ok,
3,heuristics_dep_0.7,0.8432448393354456,0.4430157802454705,0.5808632632442312,0.5052157843265935,590.0,42.0,0.4596774193548387,ok,
3,heuristics_dep_0.8,0.8427642887507469,0.44308052023966094,0.5808048325711666,0.5017765882751473,590.0,42.0,0.4596774193548387,ok,
3,heuristics_dep_0.9,0.8429842339911733,0.44314527915814095,0.5809126995044096,0.5059176360214676,590.0,42.0,0.4596774193548387,ok,
3,inductive_IMf_noise_0.3,0.912483721746977,0.44348051275411104,0.5968723045988338,0.7405187646616302,244.0,4.0,0.6235294117647059,ok,
3,inductive_IMf_noise_0.4,0.9112400244010462,0.22593547240245315,0.3620926514223847,0.7635993347064342,285.0,5.0,0.641025641025641,ok,
3,inductive_IMf_noise_0.5,0.8968331353401564,0.2524377031419285,0.39397936362129743,0.7520341109512132,247.0,4.0,0.6526946107784432,ok,
3,inductive_IMf_noise_0.6,0.9439595996153174,0.19928997902210743,0.32909994863810094,0.739916755801873,219.0,2.0,0.6209150326797385,ok,
4,alpha_classic,0.5035314399993625,0.16925267970916724,0.2533473756028293,0.6642684463382894,109.0,18.0,0.6486486486486487,ok,
4,inductive_IM,0.999348598323532,0.10046328710393426,0.18257275899736147,0.7966348749499719,335.0,10.0,0.5933609958506224,ok,
4,heuristics_dep_0.6,0.8302633915816622,0.44095269599735365,0.5759947258110578,0.4483781154663439,665.0,47.0,0.45132743362831856,ok,
4,heuristics_dep_0.7,0.830447896832415,0.441025641025641,0.5761013582019169,0.4515552238129029,665.0,47.0,0.45132743362831856,ok,
4,heuristics_dep_0.8,0.8267807530453217,0.441025641025641,0.5752163947188071,0.45764864668683736,665.0,47.0,0.45132743362831856,ok,
4,heuristics_dep_0.9,0.8304198479677518,0.441025641025641,0.5760946087595837,0.4605611459525887,665.0,47.0,0.45132743362831856,ok,
4,inductive_IMf_noise_0.3,0.9483865858375229,0.24858242912145612,0.39391536173018676,0.804698983619708,229.0,4.0,0.6149068322981366,ok,
4,inductive_IMf_noise_0.4,0.9498202682310994,0.18704723897106668,0.3125452307606362,0.7634579162314589,222.0,3.0,0.6153846153846154,ok,
4,inductive_IMf_noise_0.5,0.8846617021038365,0.21643356643356648,0.3477818727308766,0.6956285417747982,229.0,3.0,0.6516129032258065,ok,
4,inductive_IMf_noise_0.6,0.9135694060549142,0.17667375132837404,0.2960875892199025,0.7710815716621284,222.0,5.0,0.6153846153846154,ok,
5,alpha_classic,0.5413038136086674,0.14665038913474748,0.2307781959591895,0.6338813785663884,110.0,14.0,0.6712328767123287,ok,
5,inductive_IM,1.0,0.10884469814481601,0.19632090648387768,0.7810472350520089,362.0,10.0,0.609375,ok,
5,heuristics_dep_0.6,0.8636371496098965,0.3624107850911975,0.5105696254858955,0.5196872481045482,568.0,36.0,0.44742268041237115,ok,
5,heuristics_dep_0.7,0.8638565716453301,0.3624518468162248,0.510648716201402,0.5152190615430227,568.0,36.0,0.44742268041237115,ok,
