issue_id,category,commit_count
84135,bug_fixes,1
84135,feature_work,1
84135,tech_debt,3
84260,bug_fixes,2
84260,docs,1
84260,feature_work,1
84581,tech_debt,2
84712,feature_work,1
84764,bug_fixes,1
84764,tech_debt,1
84818,tech_debt,2
84891,bug_fixes,2
84891,feature_work,1
84891,tech_debt,4
8510,docs,1
85466,bug_fixes,1
85466,tech_debt,1
85508,bug_fixes,1
85627,docs,1
85678,tech_debt,1
86613,feature_work,1
8674,docs,1
86929,bug_fixes,1
87056,tech_debt,1
87092,bug_fixes,2
87092,tech_debt,6
87241,bug_fixes,1
87307,feature_work,1
87307,tech_debt,3
8734,tech_debt,2
874,tech_debt,1
87403,bug_fixes,1
8798,tech_debt,1
88730,feature_work,1
88730,other,3
88836,docs,1
89411,bug_fixes,2
89411,tech_debt,3
89754,feature_work,1
90117,tech_debt,3
90177,feature_work,1
90330,bug_fixes,1
90330,docs,1
90567,bug_fixes,1
90567,other,2
90567,tech_debt,2
90660,docs,1
90701,docs,2
90744,docs,1
90891,docs,1
90990,docs,1
91052,tech_debt,3
9123,tech_debt,3
91360,bug_fixes,1
91360,docs,1
91360,tech_debt,1
91448,tech_debt,1
91764,tech_debt,4
91858,feature_work,1
92361,tech_debt,1
92492,bug_fixes,1
92684,tech_debt,1
92763,feature_work,2
9308,docs,1
934,tech_debt,1
93412,docs,8
93412,tech_debt,1
9360,tech_debt,1
94084,other,1
94198,other,1
9443,docs,1
94486,docs,1
94486,other,1
94587,docs,1
94620,bug_fixes,1
94620,other,1
94620,tech_debt,1
9514,feature_work,2
9514,tech_debt,6
95178,docs,1
95178,feature_work,1
95178,tech_debt,2
95407,bug_fixes,1
95407,tech_debt,1
95588,bug_fixes,1
95656,bug_fixes,1
95758,bug_fixes,1
95758,docs,1
95805,tech_debt,1
95839,bug_fixes,1
9628,tech_debt,2
96424,bug_fixes,1
96424,tech_debt,2
96657,other,1
96931,bug_fixes,1
96991,tech_debt,1
9708,tech_debt,1
97214,bug_fixes,1
97433,docs,1
97602,docs,1
97879,bug_fixes,1
97918,bug_fixes,1
97951,bug_fixes,1
97951,other,2
98377,docs,1
98407,docs,2
98448,docs,1
98483,bug_fixes,1
98483,tech_debt,2
98552,tech_debt,1
98595,bug_fixes,1
98654,bug_fixes,1
98654,other,2
98821,feature_work,1
9905,tech_debt,1
99104,tech_debt,1
99177,bug_fixes,1
99326,docs,1
99357,feature_work,1
994,bug_fixes,1
99533,bug_fixes,1
99573,bug_fixes,1
9960,tech_debt,1
99702,bug_fixes,1
99702,docs,2
99702,feature_work,2
99702,tech_debt,3
99835,tech_debt,3
99918,tech_debt,1
99951,docs,2
99989,bug_fixes,1
100108,other,0
10011,other,0
100180,other,0
100332,other,0
100484,other,0
100599,other,0
100643,other,0
100865,other,0
100898,other,0
100971,other,0
100991,other,0
101142,other,0
101208,other,0
101326,other,0
101359,other,0
101433,other,0
101777,other,0
101801,other,0
101821,other,0
102097,other,0
102260,other,0
102534,other,0
102660,other,0
102780,other,0
103197,other,0
104040,other,0
104316,other,0
104724,other,0
105184,other,0
105200,other,0
105260,other,0
105320,other,0
105747,other,0
105825,other,0
10586,other,0
105876,other,0
106002,other,0
106036,other,0
106121,other,0
106683,other,0
106802,other,0
108301,other,0
108323,other,0
108549,other,0
108818,other,0
108839,other,0
109097,other,0
109331,other,0
110038,other,0
110582,other,0
110601,other,0
110966,other,0
110989,other,0
111039,other,0
111125,other,0
111834,other,0
111894,other,0
111936,other,0
111993,other,0
112018,other,0
112097,other,0
112136,other,0
112426,other,0
113274,other,0
113641,other,0
113749,other,0
113767,other,0
113785,other,0
113925,other,0
11393,other,0
114194,other,0
11432,other,0
114496,other,0
11473,other,0
114882,other,0
115,other,0
115811,other,0
115910,other,0
116935,other,0
116983,other,0
11888,other,0
11973,other,0
1231,other,0
12408,other,0
12441,other,0
13007,other,0
13076,other,0
1380,other,0
14352,other,0
14785,other,0
1483,other,0
15097,other,0
16373,other,0
17120,other,0
17208,other,0
17485,other,0
17799,other,0
18183,other,0
1842,other,0
21020,other,0
21044,other,0
21796,other,0
22326,other,0
22439,other,0
24585,other,0
25268,other,0
25312,other,0
27245,other,0
27366,other,0
27665,other,0
28007,other,0
29189,other,0
29217,other,0
29408,other,0
29450,other,0
312,other,0
33450,other,0
33472,other,0
33494,other,0
33723,other,0
33857,other,0
35769,other,0
37636,other,0
37991,other,0
38198,other,0
38338,other,0
38542,other,0
42665,other,0
42736,other,0
42963,other,0
44636,other,0
4474,other,0
4498,other,0
47566,other,0
47747,other,0
4853,other,0
48713,other,0
50471,other,0
50731,other,0
5086,other,0
50980,other,0
51313,other,0
52006,other,0
52577,other,0
52646,other,0
52732,other,0
52885,other,0
52924,other,0
52984,other,0
53256,other,0
53758,other,0
53809,other,0
55174,other,0
55369,other,0
56093,other,0
56749,other,0
58266,other,0
59118,other,0
604,other,0
6057,other,0
62913,other,0
64095,other,0
6417,other,0
6450,other,0
6506,other,0
65414,other,0
66474,other,0
66613,other,0
66693,other,0
6724,other,0
681,other,0
68118,other,0
68512,other,0
68905,other,0
697,other,0
7001,other,0
70326,other,0
70567,other,0
713,other,0
71618,other,0
71928,other,0
72010,other,0
72217,other,0
72438,other,0
72494,other,0
75178,other,0
75447,other,0
75466,other,0
75485,other,0
76447,other,0
76499,other,0
76765,other,0
76861,other,0
76913,other,0
77398,other,0
77485,other,0
77759,other,0
77783,other,0
78085,other,0
78143,other,0
78363,other,0
78387,other,0
78411,other,0
7934,other,0
80378,other,0
81634,other,0
81701,other,0
